starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 17 18:40:27 2011	1308328827	0	516	516	483
Fri Jun 17 18:40:28 2011	1308328828	0	516	516	515
Fri Jun 17 18:40:26 2011	1308328826	0	516	516	515
Fri Jun 17 18:40:28 2011	1308328828	0	516	516	516
Fri Jun 17 18:40:24 2011	1308328824	0	516	516	515
Fri Jun 17 18:40:27 2011	1308328827	0	516	516	516
Fri Jun 17 18:40:24 2011	1308328824	0	516	516	516
Fri Jun 17 18:40:25 2011	1308328825	0	516	516	516
Fri Jun 17 18:40:25 2011	1308328825	0	516	517	516
Fri Jun 17 18:40:27 2011	1308328827	0	517	517	516
Fri Jun 17 18:40:25 2011	1308328825	0	517	517	517
Fri Jun 17 18:40:25 2011	1308328825	0	517	517	516
Fri Jun 17 18:40:25 2011	1308328825	0	517	517	516
Fri Jun 17 18:40:25 2011	1308328825	0	517	517	517
Fri Jun 17 18:40:27 2011	1308328827	0	517	517	490
Fri Jun 17 18:40:26 2011	1308328826	0	517	517	517
Fri Jun 17 18:40:26 2011	1308328826	0	517	517	517
Fri Jun 17 18:40:27 2011	1308328827	0	517	517	517
Fri Jun 17 18:40:28 2011	1308328828	0	517	518	517
Fri Jun 17 18:40:27 2011	1308328827	0	518	518	517
Fri Jun 17 18:40:26 2011	1308328826	0	518	518	517
Fri Jun 17 18:40:24 2011	1308328824	0	518	518	517
Fri Jun 17 18:40:24 2011	1308328824	0	518	518	517
Fri Jun 17 18:40:24 2011	1308328824	0	518	518	518
Fri Jun 17 18:40:25 2011	1308328825	0	518	518	518
Fri Jun 17 18:40:26 2011	1308328826	0	518	519	518
Fri Jun 17 18:40:26 2011	1308328826	0	518	519	518
Fri Jun 17 18:40:28 2011	1308328828	0	518	519	518
Fri Jun 17 18:40:24 2011	1308328824	0	518	519	518
Fri Jun 17 18:40:26 2011	1308328826	0	519	519	518
Fri Jun 17 18:40:24 2011	1308328824	0	519	519	518
Fri Jun 17 18:40:25 2011	1308328825	0	519	519	519
Fri Jun 17 18:40:25 2011	1308328825	0	519	519	519
Fri Jun 17 18:40:26 2011	1308328826	0	519	519	485
Fri Jun 17 18:40:28 2011	1308328828	0	519	519	519
Fri Jun 17 18:40:26 2011	1308328826	0	519	519	519
Fri Jun 17 18:40:25 2011	1308328825	0	519	519	519
Fri Jun 17 18:40:26 2011	1308328826	0	520	520	519
Fri Jun 17 18:40:27 2011	1308328827	0	520	520	519
Fri Jun 17 18:40:28 2011	1308328828	0	520	520	520
Fri Jun 17 18:40:26 2011	1308328826	0	520	520	520
Fri Jun 17 18:40:26 2011	1308328826	0	520	521	520
Fri Jun 17 18:40:27 2011	1308328827	0	521	521	520
Fri Jun 17 18:40:24 2011	1308328824	0	520	521	520
Fri Jun 17 18:40:26 2011	1308328826	0	521	521	520
Fri Jun 17 18:40:24 2011	1308328824	0	521	521	520
Fri Jun 17 18:40:27 2011	1308328827	0	521	521	520
Fri Jun 17 18:40:26 2011	1308328826	0	521	521	521
Fri Jun 17 18:40:28 2011	1308328828	0	521	522	521
Fri Jun 17 18:40:27 2011	1308328827	0	522	522	493
Fri Jun 17 18:40:26 2011	1308328826	0	522	522	522
Fri Jun 17 18:40:25 2011	1308328825	0	522	522	522
Fri Jun 17 18:40:28 2011	1308328828	0	522	523	522
Fri Jun 17 18:40:28 2011	1308328828	0	523	524	523
Fri Jun 17 18:40:25 2011	1308328825	0	524	524	524
Fri Jun 17 18:40:25 2011	1308328825	0	524	524	523
Fri Jun 17 18:40:27 2011	1308328827	0	524	524	524
Fri Jun 17 18:40:27 2011	1308328827	0	524	524	524
Fri Jun 17 18:40:27 2011	1308328827	0	525	525	525
Fri Jun 17 18:40:27 2011	1308328827	0	526	526	525
Fri Jun 17 18:40:28 2011	1308328828	0	526	526	526
Fri Jun 17 18:40:25 2011	1308328825	0	527	527	526
Fri Jun 17 18:40:24 2011	1308328824	2	526	527	525
Fri Jun 17 18:40:26 2011	1308328826	0	527	527	527
Fri Jun 17 18:40:25 2011	1308328825	0	528	528	527
Fri Jun 17 18:40:28 2011	1308328828	0	528	528	527
Fri Jun 17 18:40:26 2011	1308328826	0	528	528	527
Fri Jun 17 18:40:27 2011	1308328827	0	528	528	528
Fri Jun 17 18:40:24 2011	1308328824	0	528	528	528
Fri Jun 17 18:40:28 2011	1308328828	0	528	529	528
Fri Jun 17 18:40:25 2011	1308328825	0	528	529	528
Fri Jun 17 18:40:25 2011	1308328825	0	530	530	529
Fri Jun 17 18:40:24 2011	1308328824	0	532	532	531
Fri Jun 17 18:40:27 2011	1308328827	0	536	536	496
Fri Jun 17 18:40:24 2011	1308328824	2	536	538	536
Fri Jun 17 18:40:24 2011	1308328824	1	537	538	537
Fri Jun 17 18:40:25 2011	1308328825	0	538	538	538
Fri Jun 17 18:40:28 2011	1308328828	0	539	539	539
Fri Jun 17 18:40:24 2011	1308328824	2	556	558	556
Fri Jun 17 18:40:24 2011	1308328824	1	559	560	558
Fri Jun 17 18:40:24 2011	1308328824	2	566	567	565
Fri Jun 17 18:40:24 2011	1308328824	1	571	573	571
Fri Jun 17 18:40:24 2011	1308328824	2	573	575	573
Fri Jun 17 18:40:24 2011	1308328824	1	575	577	575
Fri Jun 17 18:40:24 2011	1308328824	2	577	578	577
Fri Jun 17 18:40:24 2011	1308328824	2	579	581	579
Fri Jun 17 18:40:24 2011	1308328824	2	580	582	579
Fri Jun 17 18:40:24 2011	1308328824	1	583	584	582
Fri Jun 17 18:40:24 2011	1308328824	1	583	585	583
Fri Jun 17 18:40:24 2011	1308328824	2	586	588	586
Fri Jun 17 18:40:24 2011	1308328824	2	589	591	589
Fri Jun 17 18:40:24 2011	1308328824	2	590	592	590
Fri Jun 17 18:40:24 2011	1308328824	2	591	593	591
Fri Jun 17 18:40:24 2011	1308328824	1	592	593	592
Fri Jun 17 18:40:24 2011	1308328824	0	593	594	593
Fri Jun 17 18:40:24 2011	1308328824	0	594	595	594
Fri Jun 17 18:40:24 2011	1308328824	2	595	597	595
Fri Jun 17 18:40:24 2011	1308328824	0	599	600	599
Fri Jun 17 18:40:24 2011	1308328824	0	607	607	607
Fri Jun 17 18:40:24 2011	1308328824	2	613	615	613
Fri Jun 17 18:40:24 2011	1308328824	2	617	619	617
Fri Jun 17 18:40:24 2011	1308328824	2	623	624	622
Fri Jun 17 18:40:24 2011	1308328824	2	629	631	595
Fri Jun 17 18:40:24 2011	1308328824	1	635	636	635
Fri Jun 17 18:40:24 2011	1308328824	1	641	643	637
Fri Jun 17 18:40:24 2011	1308328824	1	648	649	647
Fri Jun 17 18:40:24 2011	1308328824	1	667	669	667
Fri Jun 17 18:40:24 2011	1308328824	1	673	674	673
Fri Jun 17 18:40:24 2011	1308328824	1	682	683	681
Fri Jun 17 18:40:24 2011	1308328824	1	686	688	686
Fri Jun 17 18:40:24 2011	1308328824	0	688	688	687
Fri Jun 17 18:40:24 2011	1308328824	0	693	693	693
Fri Jun 17 18:40:24 2011	1308328824	1	696	698	696
Fri Jun 17 18:40:24 2011	1308328824	1	701	702	700
Fri Jun 17 18:40:24 2011	1308328824	1	706	707	705
Fri Jun 17 18:40:24 2011	1308328824	1	706	708	706
Fri Jun 17 18:40:24 2011	1308328824	1	707	708	707
Fri Jun 17 18:40:24 2011	1308328824	1	709	711	709
Fri Jun 17 18:40:24 2011	1308328824	1	711	712	711
Fri Jun 17 18:40:24 2011	1308328824	1	711	713	688
Fri Jun 17 18:40:24 2011	1308328824	0	713	713	712
Fri Jun 17 18:40:24 2011	1308328824	0	714	714	714
Fri Jun 17 18:40:24 2011	1308328824	1	714	716	714
Fri Jun 17 18:40:24 2011	1308328824	1	716	718	716
Fri Jun 17 18:40:24 2011	1308328824	1	721	722	721
Fri Jun 17 18:40:24 2011	1308328824	1	725	727	725
Fri Jun 17 18:40:24 2011	1308328824	1	727	728	726
Fri Jun 17 18:40:24 2011	1308328824	1	735	737	735
Fri Jun 17 18:40:24 2011	1308328824	1	736	737	736
Fri Jun 17 18:40:24 2011	1308328824	1	742	743	741
Fri Jun 17 18:40:24 2011	1308328824	1	749	750	749
Fri Jun 17 18:40:24 2011	1308328824	1	757	758	757
Fri Jun 17 18:40:24 2011	1308328824	1	765	766	764
Fri Jun 17 18:40:24 2011	1308328824	1	768	769	767
Fri Jun 17 18:40:24 2011	1308328824	1	770	771	770
Fri Jun 17 18:40:24 2011	1308328824	1	778	779	777
Fri Jun 17 18:40:24 2011	1308328824	0	780	781	780
Fri Jun 17 18:40:24 2011	1308328824	1	780	781	780
Fri Jun 17 18:40:24 2011	1308328824	0	783	784	783
Fri Jun 17 18:40:24 2011	1308328824	0	789	789	789
Fri Jun 17 18:40:24 2011	1308328824	1	790	792	790
Fri Jun 17 18:40:24 2011	1308328824	1	793	794	792
Fri Jun 17 18:40:24 2011	1308328824	1	795	796	795
Fri Jun 17 18:40:24 2011	1308328824	0	797	797	796
Fri Jun 17 18:40:24 2011	1308328824	1	811	812	810
Fri Jun 17 18:40:24 2011	1308328824	1	814	816	814
Fri Jun 17 18:40:24 2011	1308328824	1	819	820	818
Fri Jun 17 18:40:24 2011	1308328824	1	819	820	819
Fri Jun 17 18:40:24 2011	1308328824	1	824	825	824
Fri Jun 17 18:40:24 2011	1308328824	1	826	827	826
Fri Jun 17 18:40:24 2011	1308328824	1	827	828	826
Fri Jun 17 18:40:24 2011	1308328824	1	834	836	834
Fri Jun 17 18:40:24 2011	1308328824	1	836	837	835
Fri Jun 17 18:40:24 2011	1308328824	1	838	839	837
Fri Jun 17 18:40:24 2011	1308328824	1	838	839	838
Fri Jun 17 18:40:24 2011	1308328824	1	839	840	839
Fri Jun 17 18:40:24 2011	1308328824	1	839	840	839
Fri Jun 17 18:40:24 2011	1308328824	1	842	843	842
Fri Jun 17 18:40:24 2011	1308328824	1	861	862	830
Fri Jun 17 18:40:24 2011	1308328824	1	862	864	862
Fri Jun 17 18:40:24 2011	1308328824	1	873	874	872
Fri Jun 17 18:40:24 2011	1308328824	1	893	894	892
Fri Jun 17 18:40:24 2011	1308328824	1	905	906	904
Fri Jun 17 18:40:24 2011	1308328824	1	911	912	911
Fri Jun 17 18:40:24 2011	1308328824	1	912	913	912
Fri Jun 17 18:40:24 2011	1308328824	1	921	922	920
Fri Jun 17 18:40:24 2011	1308328824	1	921	922	921
Fri Jun 17 18:40:24 2011	1308328824	1	936	937	936
Fri Jun 17 18:40:24 2011	1308328824	1	939	940	939
Fri Jun 17 18:40:24 2011	1308328824	1	939	941	939
Fri Jun 17 18:40:24 2011	1308328824	1	941	942	941
Fri Jun 17 18:40:24 2011	1308328824	1	950	951	950
Fri Jun 17 18:40:24 2011	1308328824	1	957	958	956
Fri Jun 17 18:40:24 2011	1308328824	1	961	962	961
